id,name,published,hls_url,hls_license,dash_url,dash_license,duration,code,created_at,updated_at,token
13556,Magnetic Effects of Electric Current_3,1,https://d27yfew3jd3yhj.cloudfront.net/mpkgr-production-01e98bf4/qwuuh1/CBSE_Concept/B9/17C10P04S02_Magnetic_Field_due_to_Current_Carrying_Conductor/hls/h264.m3u8,mMS1wil_-VuuaCz83j-yzA,https://d27yfew3jd3yhj.cloudfront.net/mpkgr-production-01e98bf4/qwuuh1/CBSE_Concept/B9/17C10P04S02_Magnetic_Field_due_to_Current_Carrying_Conductor/dash/h264.mpd,I5w2vQjEo8ykupg2uZDeWQ,468.480010986328,17C10P04S02_Magnetic_Field_due_to_Current_Carrying_Conductor,1632402869,1632402880,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJkYXNoX2RhdGEiOnsia2V5X2lkIjoiSTV3MnZRakVvOHlrdXBnMnVaRGVXUSIsInZpZGVvX3VybCI6Imh0dHBzOi8vZDI3eWZldzNqZDN5aGouY2xvdWRmcm9udC5uZXQvbXBrZ3ItcHJvZHVjdGlvbi0wMWU5OGJmNC9xd3V1aDEvQ0JTRV9Db25jZXB0L0I5LzE3QzEwUDA0UzAyX01hZ25ldGljX0ZpZWxkX2R1ZV90b19DdXJyZW50X0NhcnJ5aW5nX0NvbmR1Y3Rvci9kYXNoL2gyNjQubXBkIn0sImhsc19kYXRhIjp7ImtleV9pZCI6Im1NUzF3aWxfLVZ1dWFDejgzai15ekEiLCJ2aWRlb191cmwiOiJodHRwczovL2QyN3lmZXczamQzeWhqLmNsb3VkZnJvbnQubmV0L21wa2dyLXByb2R1Y3Rpb24tMDFlOThiZjQvcXd1dWgxL0NCU0VfQ29uY2VwdC9COS8xN0MxMFAwNFMwMl9NYWduZXRpY19GaWVsZF9kdWVfdG9fQ3VycmVudF9DYXJyeWluZ19Db25kdWN0b3IvaGxzL2gyNjQubTN1OCJ9LCJleHAiOjE2NjA3Mjg4NDMsImlzcyI6InR1dG9yX3BsdXMiLCJpYXQiOjE2NjA3MjE2NDN9.dQtP539EKgaS--egMpsnlkSgEeEcx1TQxI6JYFSUCl0
16872,BTC_09CHEM_ICSE21_Periodic table_L1_V1,1,https://d27yfew3jd3yhj.cloudfront.net/mpkgr-production-1ff382df/qx22ud/CBSE_Concept_09/B3/15C09C02S19_Elements/hls/h264.m3u8,wmi5mxA1rTcocRKLP98g9g,https://d27yfew3jd3yhj.cloudfront.net/mpkgr-production-1ff382df/qx22ud/CBSE_Concept_09/B3/15C09C02S19_Elements/dash/h264.mpd,JjCpWETFO3DztMtyqETmFw,224.160003662109,15C09C02S19_Elements,1645163745,1645163752,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJkYXNoX2RhdGEiOnsia2V5X2lkIjoiSmpDcFdFVEZPM0R6dE10eXFFVG1GdyIsInZpZGVvX3VybCI6Imh0dHBzOi8vZDI3eWZldzNqZDN5aGouY2xvdWRmcm9udC5uZXQvbXBrZ3ItcHJvZHVjdGlvbi0xZmYzODJkZi9xeDIydWQvQ0JTRV9Db25jZXB0XzA5L0IzLzE1QzA5QzAyUzE5X0VsZW1lbnRzL2Rhc2gvaDI2NC5tcGQifSwiaGxzX2RhdGEiOnsia2V5X2lkIjoid21pNW14QTFyVGNvY1JLTFA5OGc5ZyIsInZpZGVvX3VybCI6Imh0dHBzOi8vZDI3eWZldzNqZDN5aGouY2xvdWRmcm9udC5uZXQvbXBrZ3ItcHJvZHVjdGlvbi0xZmYzODJkZi9xeDIydWQvQ0JTRV9Db25jZXB0XzA5L0IzLzE1QzA5QzAyUzE5X0VsZW1lbnRzL2hscy9oMjY0Lm0zdTgifSwiZXhwIjoxNjYwNzI4ODQzLCJpc3MiOiJ0dXRvcl9wbHVzIiwiaWF0IjoxNjYwNzIxNjQzfQ.y_R4n1Us8ZTxqBwE6K_ai_Vk8yHr07_QOBZ7i-9S4X8
17837,BTC_10MATH_CBSE22_Pair of Linear Equations in Two Variables_Practice Lect._L1_V1,1,https://gcdn.byjus.com/mpkgr-production-3a448f81/rbnw1o/NEO/220510/B1/22NCBSE10MAT03PC001L1VC01/hls/h264.m3u8,lRHhm6ikixzuOMTPQYAHsA,https://gcdn.byjus.com/mpkgr-production-3a448f81/rbnw1o/NEO/220510/B1/22NCBSE10MAT03PC001L1VC01/dash/h264.mpd,4paQJcXr6y6wb_oGPj8agg,167.039993286133,22NCBSE10MAT03PC001L1VC01,1652964653,1652964657,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJkYXNoX2RhdGEiOnsia2V5X2lkIjoiNHBhUUpjWHI2eTZ3Yl9vR1BqOGFnZyIsInZpZGVvX3VybCI6Imh0dHBzOi8vZ2Nkbi5ieWp1cy5jb20vbXBrZ3ItcHJvZHVjdGlvbi0zYTQ0OGY4MS9yYm53MW8vTkVPLzIyMDUxMC9CMS8yMk5DQlNFMTBNQVQwM1BDMDAxTDFWQzAxL2Rhc2gvaDI2NC5tcGQifSwiaGxzX2RhdGEiOnsia2V5X2lkIjoibFJIaG02aWtpeHp1T01UUFFZQUhzQSIsInZpZGVvX3VybCI6Imh0dHBzOi8vZ2Nkbi5ieWp1cy5jb20vbXBrZ3ItcHJvZHVjdGlvbi0zYTQ0OGY4MS9yYm53MW8vTkVPLzIyMDUxMC9CMS8yMk5DQlNFMTBNQVQwM1BDMDAxTDFWQzAxL2hscy9oMjY0Lm0zdTgifSwiZXhwIjoxNjYwNzI4ODQxLCJpc3MiOiJ0dXRvcl9wbHVzIiwiaWF0IjoxNjYwNzIxNjQxfQ.d1TmEqccyMSt5JeWIjJeSWVTHKma7lmdw5nEmakgLtk
55,Polynomials - Session 1-topic-id-1340,1,https://byju.s.llnwi.net/d/2acf3f5d/qhbfmb/hls/h264.m3u8,36YrCmukbMsSZkbvFdt8Tw,https://byju.s.llnwi.net/d/2acf3f5d/qhbfmb/dash/h264.mpd,BUsQdrFFFoE1qcenQQK3Sg,4187.759765625,qhbfmb,1618399174,1629479617,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJkYXNoX2RhdGEiOnsia2V5X2lkIjoiQlVzUWRyRkZGb0UxcWNlblFRSzNTZyIsInZpZGVvX3VybCI6Imh0dHBzOi8vYnlqdS5zLmxsbndpLm5ldC9kLzJhY2YzZjVkL3FoYmZtYi9kYXNoL2gyNjQubXBkIn0sImhsc19kYXRhIjp7ImtleV9pZCI6IjM2WXJDbXVrYk1zU1prYnZGZHQ4VHciLCJ2aWRlb191cmwiOiJodHRwczovL2J5anUucy5sbG53aS5uZXQvZC8yYWNmM2Y1ZC9xaGJmbWIvaGxzL2gyNjQubTN1OCJ9LCJleHAiOjE2NjA3Mjg4NDMsImlzcyI6InR1dG9yX3BsdXMiLCJpYXQiOjE2NjA3MjE2NDN9.OsX8cdM80T6sp-L0hGjZxlyX9rTeZ7jNvIaUslP20CI
8221,Circles - Session 2-topic-id-95388,1,https://byju.s.llnwi.net/d/96ca944c/qgy5iu/hls/h264.m3u8,xLyZv3SRpI3PTQoy7GQIXw,https://byju.s.llnwi.net/d/96ca944c/qgy5iu/dash/h264.mpd,I5w2vQjEo8ykupg2uZDeWQ,3819.0400390625,qgy5iu,1620155474,1629735959,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJkYXNoX2RhdGEiOnsia2V5X2lkIjoiSTV3MnZRakVvOHlrdXBnMnVaRGVXUSIsInZpZGVvX3VybCI6Imh0dHBzOi8vYnlqdS5zLmxsbndpLm5ldC9kLzk2Y2E5NDRjL3FneTVpdS9kYXNoL2gyNjQubXBkIn0sImhsc19kYXRhIjp7ImtleV9pZCI6InhMeVp2M1NScEkzUFRRb3k3R1FJWHciLCJ2aWRlb191cmwiOiJodHRwczovL2J5anUucy5sbG53aS5uZXQvZC85NmNhOTQ0Yy9xZ3k1aXUvaGxzL2gyNjQubTN1OCJ9LCJleHAiOjE2NjA3Mjg4NDMsImlzcyI6InR1dG9yX3BsdXMiLCJpYXQiOjE2NjA3MjE2NDN9.hKxqZ4thRVW8y-l12SCbKvQ-V3uKSvS0R9hyxYiEDy8
72,Properties of Natural resources-topic-id-1377,1,https://byju.s.llnwi.net/d/2cb1e2f8/qj0faq/hls/h264.m3u8,2XoX3u3s2sP4ZscP8_5RTg,https://byju.s.llnwi.net/d/2cb1e2f8/qj0faq/dash/h264.mpd,LREy6EpK3zJhzgd20oOxXA,3390.39990234375,qj0faq,1618402749,1629741470,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJkYXNoX2RhdGEiOnsia2V5X2lkIjoiTFJFeTZFcEszekpoemdkMjBvT3hYQSIsInZpZGVvX3VybCI6Imh0dHBzOi8vYnlqdS5zLmxsbndpLm5ldC9kLzJjYjFlMmY4L3FqMGZhcS9kYXNoL2gyNjQubXBkIn0sImhsc19kYXRhIjp7ImtleV9pZCI6IjJYb1gzdTNzMnNQNFpzY1A4XzVSVGciLCJ2aWRlb191cmwiOiJodHRwczovL2J5anUucy5sbG53aS5uZXQvZC8yY2IxZTJmOC9xajBmYXEvaGxzL2gyNjQubTN1OCJ9LCJleHAiOjE2NjA3Mjg4NDMsImlzcyI6InR1dG9yX3BsdXMiLCJpYXQiOjE2NjA3MjE2NDN9.mcMLThl6QWaWRzqKN4uGYqcAHq2RoqF5jB23BpZDAb4
588,Basic Geometrical Ideas-topic-id-1580,1,https://byju.s.llnwi.net/d/0882fa46/ql3qhd/hls/h264.m3u8,EgIRIx3DEkskMqXfqHVkuQ,https://byju.s.llnwi.net/d/0882fa46/ql3qhd/dash/h264.mpd,JjCpWETFO3DztMtyqETmFw,4162.35986328125,ql3qhd,1618565574,1629479619,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJkYXNoX2RhdGEiOnsia2V5X2lkIjoiSmpDcFdFVEZPM0R6dE10eXFFVG1GdyIsInZpZGVvX3VybCI6Imh0dHBzOi8vYnlqdS5zLmxsbndpLm5ldC9kLzA4ODJmYTQ2L3FsM3FoZC9kYXNoL2gyNjQubXBkIn0sImhsc19kYXRhIjp7ImtleV9pZCI6IkVnSVJJeDNERWtza01xWGZxSFZrdVEiLCJ2aWRlb191cmwiOiJodHRwczovL2J5anUucy5sbG53aS5uZXQvZC8wODgyZmE0Ni9xbDNxaGQvaGxzL2gyNjQubTN1OCJ9LCJleHAiOjE2NjA3Mjg4NDMsImlzcyI6InR1dG9yX3BsdXMiLCJpYXQiOjE2NjA3MjE2NDN9.A6iD0rugrQKunQbIh5tlAJPEQl9Y9GjpjxGUm8vl4yE
18620,KL_Flower_to_Flower,1,https://gcdn.byjus.com/videos/mpkgr-production-c20e34f4/qzh5mv/ICSE_Lib_09/B3/16C12B02S04_Pollination/hls/h264.m3u8,eSCGasDk10cUNdE2VJCtvw,https://gcdn.byjus.com/videos/mpkgr-production-c20e34f4/qzh5mv/ICSE_Lib_09/B3/16C12B02S04_Pollination/dash/h264.mpd,EgGp3KRQwzXG1YIKLN62gw,1402.80004882813,16C12B02S04_Pollination,1656495241,1656495346,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJkYXNoX2RhdGEiOnsia2V5X2lkIjoiRWdHcDNLUlF3elhHMVlJS0xONjJndyIsInZpZGVvX3VybCI6Imh0dHBzOi8vZ2Nkbi5ieWp1cy5jb20vdmlkZW9zL21wa2dyLXByb2R1Y3Rpb24tYzIwZTM0ZjQvcXpoNW12L0lDU0VfTGliXzA5L0IzLzE2QzEyQjAyUzA0X1BvbGxpbmF0aW9uL2Rhc2gvaDI2NC5tcGQifSwiaGxzX2RhdGEiOnsia2V5X2lkIjoiZVNDR2FzRGsxMGNVTmRFMlZKQ3R2dyIsInZpZGVvX3VybCI6Imh0dHBzOi8vZ2Nkbi5ieWp1cy5jb20vdmlkZW9zL21wa2dyLXByb2R1Y3Rpb24tYzIwZTM0ZjQvcXpoNW12L0lDU0VfTGliXzA5L0IzLzE2QzEyQjAyUzA0X1BvbGxpbmF0aW9uL2hscy9oMjY0Lm0zdTgifSwiZXhwIjoxNjYwNzI4ODQzLCJpc3MiOiJ0dXRvcl9wbHVzIiwiaWF0IjoxNjYwNzIxNjQzfQ.8rzT6Ao5lCeukLFhLNwuUA2VwoN8HEa5CJuV20JcJlA
10949,17C10M02S01,1,https://d27yfew3jd3yhj.cloudfront.net/mpkgr-production-5f5bf010/qwu4te/CBSE_Concept/B6/17C10M02S01_Basics_Revisited/hls/h264.m3u8,EgIRIx3DEkskMqXfqHVkuQ,https://d27yfew3jd3yhj.cloudfront.net/mpkgr-production-5f5bf010/qwu4te/CBSE_Concept/B6/17C10M02S01_Basics_Revisited/dash/h264.mpd,I5w2vQjEo8ykupg2uZDeWQ,1594.47998046875,17C10M02S01_Basics_Revisited,1627976105,1629708507,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJkYXNoX2RhdGEiOnsia2V5X2lkIjoiSTV3MnZRakVvOHlrdXBnMnVaRGVXUSIsInZpZGVvX3VybCI6Imh0dHBzOi8vZDI3eWZldzNqZDN5aGouY2xvdWRmcm9udC5uZXQvbXBrZ3ItcHJvZHVjdGlvbi01ZjViZjAxMC9xd3U0dGUvQ0JTRV9Db25jZXB0L0I2LzE3QzEwTTAyUzAxX0Jhc2ljc19SZXZpc2l0ZWQvZGFzaC9oMjY0Lm1wZCJ9LCJobHNfZGF0YSI6eyJrZXlfaWQiOiJFZ0lSSXgzREVrc2tNcVhmcUhWa3VRIiwidmlkZW9fdXJsIjoiaHR0cHM6Ly9kMjd5ZmV3M2pkM3loai5jbG91ZGZyb250Lm5ldC9tcGtnci1wcm9kdWN0aW9uLTVmNWJmMDEwL3F3dTR0ZS9DQlNFX0NvbmNlcHQvQjYvMTdDMTBNMDJTMDFfQmFzaWNzX1JldmlzaXRlZC9obHMvaDI2NC5tM3U4In0sImV4cCI6MTY2MDcyODg0MywiaXNzIjoidHV0b3JfcGx1cyIsImlhdCI6MTY2MDcyMTY0M30.s-6aFuZVbHGxHpPtFcJg-gVLc_YFtjHwLpeW2VrANfw
16559,BLC_06_SCI_ICSE21_Simple Machines_L3_V1,1,https://d27yfew3jd3yhj.cloudfront.net/mpkgr-production-5bd6c5f8/r4guqx/NEO/211221/B2/19ICSE06PHY04ST005_Inclined_Planes_and_Screws/hls/h264.m3u8,wmi5mxA1rTcocRKLP98g9g,https://d27yfew3jd3yhj.cloudfront.net/mpkgr-production-5bd6c5f8/r4guqx/NEO/211221/B2/19ICSE06PHY04ST005_Inclined_Planes_and_Screws/dash/h264.mpd,LREy6EpK3zJhzgd20oOxXA,406.880004882813,19ICSE06PHY04ST005_Inclined_Planes_and_Screws,1643107205,1643107212,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJkYXNoX2RhdGEiOnsia2V5X2lkIjoiTFJFeTZFcEszekpoemdkMjBvT3hYQSIsInZpZGVvX3VybCI6Imh0dHBzOi8vZDI3eWZldzNqZDN5aGouY2xvdWRmcm9udC5uZXQvbXBrZ3ItcHJvZHVjdGlvbi01YmQ2YzVmOC9yNGd1cXgvTkVPLzIxMTIyMS9CMi8xOUlDU0UwNlBIWTA0U1QwMDVfSW5jbGluZWRfUGxhbmVzX2FuZF9TY3Jld3MvZGFzaC9oMjY0Lm1wZCJ9LCJobHNfZGF0YSI6eyJrZXlfaWQiOiJ3bWk1bXhBMXJUY29jUktMUDk4ZzlnIiwidmlkZW9fdXJsIjoiaHR0cHM6Ly9kMjd5ZmV3M2pkM3loai5jbG91ZGZyb250Lm5ldC9tcGtnci1wcm9kdWN0aW9uLTViZDZjNWY4L3I0Z3VxeC9ORU8vMjExMjIxL0IyLzE5SUNTRTA2UEhZMDRTVDAwNV9JbmNsaW5lZF9QbGFuZXNfYW5kX1NjcmV3cy9obHMvaDI2NC5tM3U4In0sImV4cCI6MTY2MDcyODg0MywiaXNzIjoidHV0b3JfcGx1cyIsImlhdCI6MTY2MDcyMTY0M30.e9HIe5OF8D2R9i1otIqxKpf25nXN34nmDpB_76nsPvY
13598,Food: Where Does It Come From_L1,1,https://d27yfew3jd3yhj.cloudfront.net/videos/mpkgr-production-f8d97064/qmgvj1/hls/h264.m3u8,xLyZv3SRpI3PTQoy7GQIXw,https://d27yfew3jd3yhj.cloudfront.net/videos/mpkgr-production-f8d97064/qmgvj1/dash/h264.mpd,LREy6EpK3zJhzgd20oOxXA,3010.47998046875,qmgvj1,1634893018,1634896553,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJkYXNoX2RhdGEiOnsia2V5X2lkIjoiTFJFeTZFcEszekpoemdkMjBvT3hYQSIsInZpZGVvX3VybCI6Imh0dHBzOi8vZDI3eWZldzNqZDN5aGouY2xvdWRmcm9udC5uZXQvdmlkZW9zL21wa2dyLXByb2R1Y3Rpb24tZjhkOTcwNjQvcW1ndmoxL2Rhc2gvaDI2NC5tcGQifSwiaGxzX2RhdGEiOnsia2V5X2lkIjoieEx5WnYzU1JwSTNQVFFveTdHUUlYdyIsInZpZGVvX3VybCI6Imh0dHBzOi8vZDI3eWZldzNqZDN5aGouY2xvdWRmcm9udC5uZXQvdmlkZW9zL21wa2dyLXByb2R1Y3Rpb24tZjhkOTcwNjQvcW1ndmoxL2hscy9oMjY0Lm0zdTgifSwiZXhwIjoxNjYwNzI4ODQzLCJpc3MiOiJ0dXRvcl9wbHVzIiwiaWF0IjoxNjYwNzIxNjQzfQ.MI5DzeMhPG8m0u7ZxJ7RtvqPRFyU3Lu4BoaaKGOOgZ0
14200,21NSBMH08PHY01TH001_BLC_Force and Pressure_L1_V2,1,https://d27yfew3jd3yhj.cloudfront.net/mpkgr-production-2a69bb30/qy580k/NEO/B6/21NICSE08PHY03TH001_Force_and_Pressure_02/hls/h264.m3u8,J15TvWaPea1ZIb082ioQ0A,https://d27yfew3jd3yhj.cloudfront.net/mpkgr-production-2a69bb30/qy580k/NEO/B6/21NICSE08PHY03TH001_Force_and_Pressure_02/dash/h264.mpd,vdreilBYtDygAL1O0sPIfw,120.76000213623,21NICSE08PHY03TH001_Force_and_Pressure_02,1637575579,1637575586,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJkYXNoX2RhdGEiOnsia2V5X2lkIjoidmRyZWlsQll0RHlnQUwxTzBzUElmdyIsInZpZGVvX3VybCI6Imh0dHBzOi8vZDI3eWZldzNqZDN5aGouY2xvdWRmcm9udC5uZXQvbXBrZ3ItcHJvZHVjdGlvbi0yYTY5YmIzMC9xeTU4MGsvTkVPL0I2LzIxTklDU0UwOFBIWTAzVEgwMDFfRm9yY2VfYW5kX1ByZXNzdXJlXzAyL2Rhc2gvaDI2NC5tcGQifSwiaGxzX2RhdGEiOnsia2V5X2lkIjoiSjE1VHZXYVBlYTFaSWIwODJpb1EwQSIsInZpZGVvX3VybCI6Imh0dHBzOi8vZDI3eWZldzNqZDN5aGouY2xvdWRmcm9udC5uZXQvbXBrZ3ItcHJvZHVjdGlvbi0yYTY5YmIzMC9xeTU4MGsvTkVPL0I2LzIxTklDU0UwOFBIWTAzVEgwMDFfRm9yY2VfYW5kX1ByZXNzdXJlXzAyL2hscy9oMjY0Lm0zdTgifSwiZXhwIjoxNjYwNzI4ODQzLCJpc3MiOiJ0dXRvcl9wbHVzIiwiaWF0IjoxNjYwNzIxNjQzfQ.EJj0fx0Xp-3FhfQhq0GDlkmgOwO4WaBFWeNIj-TIp9E
13701,BLC_Grade8_CBSE21_Friction_L1_1,1,https://d27yfew3jd3yhj.cloudfront.net/mpkgr-production-b5a4191c/qx9k8b/NEO/210803_3/21NCBSE08PHY02TH001_Introduction_to_friction/hls/h264.m3u8,lRHhm6ikixzuOMTPQYAHsA,https://d27yfew3jd3yhj.cloudfront.net/mpkgr-production-b5a4191c/qx9k8b/NEO/210803_3/21NCBSE08PHY02TH001_Introduction_to_friction/dash/h264.mpd,BUsQdrFFFoE1qcenQQK3Sg,158.919998168945,21NCBSE08PHY02TH001_Introduction_to_friction,1634986627,1634986636,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJkYXNoX2RhdGEiOnsia2V5X2lkIjoiQlVzUWRyRkZGb0UxcWNlblFRSzNTZyIsInZpZGVvX3VybCI6Imh0dHBzOi8vZDI3eWZldzNqZDN5aGouY2xvdWRmcm9udC5uZXQvbXBrZ3ItcHJvZHVjdGlvbi1iNWE0MTkxYy9xeDlrOGIvTkVPLzIxMDgwM18zLzIxTkNCU0UwOFBIWTAyVEgwMDFfSW50cm9kdWN0aW9uX3RvX2ZyaWN0aW9uL2Rhc2gvaDI2NC5tcGQifSwiaGxzX2RhdGEiOnsia2V5X2lkIjoibFJIaG02aWtpeHp1T01UUFFZQUhzQSIsInZpZGVvX3VybCI6Imh0dHBzOi8vZDI3eWZldzNqZDN5aGouY2xvdWRmcm9udC5uZXQvbXBrZ3ItcHJvZHVjdGlvbi1iNWE0MTkxYy9xeDlrOGIvTkVPLzIxMDgwM18zLzIxTkNCU0UwOFBIWTAyVEgwMDFfSW50cm9kdWN0aW9uX3RvX2ZyaWN0aW9uL2hscy9oMjY0Lm0zdTgifSwiZXhwIjoxNjYwNzI4ODQzLCJpc3MiOiJ0dXRvcl9wbHVzIiwiaWF0IjoxNjYwNzIxNjQzfQ.TpqQ2COQeetufPpZs3fF47HRB9A2-o3RG_CVuzTI3KM
14206,21NSBMH08PHY01TH002_BLC_Force and Pressure_L2_V1,1,https://d27yfew3jd3yhj.cloudfront.net/mpkgr-production-b7cad141/r05a23/NEO/210927/B8/21NSBMH08PHY01TH002_Thrust_and_Pressure/hls/h264.m3u8,2XoX3u3s2sP4ZscP8_5RTg,https://d27yfew3jd3yhj.cloudfront.net/mpkgr-production-b7cad141/r05a23/NEO/210927/B8/21NSBMH08PHY01TH002_Thrust_and_Pressure/dash/h264.mpd,4paQJcXr6y6wb_oGPj8agg,75.9199981689453,21NSBMH08PHY01TH002_Thrust_and_Pressure,1637576469,1637576483,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJkYXNoX2RhdGEiOnsia2V5X2lkIjoiNHBhUUpjWHI2eTZ3Yl9vR1BqOGFnZyIsInZpZGVvX3VybCI6Imh0dHBzOi8vZDI3eWZldzNqZDN5aGouY2xvdWRmcm9udC5uZXQvbXBrZ3ItcHJvZHVjdGlvbi1iN2NhZDE0MS9yMDVhMjMvTkVPLzIxMDkyNy9COC8yMU5TQk1IMDhQSFkwMVRIMDAyX1RocnVzdF9hbmRfUHJlc3N1cmUvZGFzaC9oMjY0Lm1wZCJ9LCJobHNfZGF0YSI6eyJrZXlfaWQiOiIyWG9YM3UzczJzUDRac2NQOF81UlRnIiwidmlkZW9fdXJsIjoiaHR0cHM6Ly9kMjd5ZmV3M2pkM3loai5jbG91ZGZyb250Lm5ldC9tcGtnci1wcm9kdWN0aW9uLWI3Y2FkMTQxL3IwNWEyMy9ORU8vMjEwOTI3L0I4LzIxTlNCTUgwOFBIWTAxVEgwMDJfVGhydXN0X2FuZF9QcmVzc3VyZS9obHMvaDI2NC5tM3U4In0sImV4cCI6MTY2MDcyODg0MywiaXNzIjoidHV0b3JfcGx1cyIsImlhdCI6MTY2MDcyMTY0M30.7nBw33i5wbARLYp5uFpts-1jlocuegflcZ2Ziod_2ag
13615,BLC_Grade 06_CBSE21_Components of Food_V1,1,https://byju.s.llnwi.net/d/f06fbbc5/qi75gn/hls/h264.m3u8,lRHhm6ikixzuOMTPQYAHsA,https://byju.s.llnwi.net/d/f06fbbc5/qi75gn/dash/h264.mpd,v8OZ-mMOW-QK-0Tqvo6GLg,3958.76000976563,qi75gn,1634907081,1634907087,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJkYXNoX2RhdGEiOnsia2V5X2lkIjoidjhPWi1tTU9XLVFLLTBUcXZvNkdMZyIsInZpZGVvX3VybCI6Imh0dHBzOi8vYnlqdS5zLmxsbndpLm5ldC9kL2YwNmZiYmM1L3FpNzVnbi9kYXNoL2gyNjQubXBkIn0sImhsc19kYXRhIjp7ImtleV9pZCI6ImxSSGhtNmlraXh6dU9NVFBRWUFIc0EiLCJ2aWRlb191cmwiOiJodHRwczovL2J5anUucy5sbG53aS5uZXQvZC9mMDZmYmJjNS9xaTc1Z24vaGxzL2gyNjQubTN1OCJ9LCJleHAiOjE2NjA3Mjg4NDMsImlzcyI6InR1dG9yX3BsdXMiLCJpYXQiOjE2NjA3MjE2NDN9.MfLXURRU5X_LIlux9sS5IKADoKiksVDd72pzpdQbkqE
15474,BLC_09PHY_TN21_Sound_L1_V4,1,https://d27yfew3jd3yhj.cloudfront.net/mpkgr-production-88d34455/qynmiz/NEO/B2/18ICSE07P06S04_Bell_Jar_Experiment/hls/h264.m3u8,36YrCmukbMsSZkbvFdt8Tw,https://d27yfew3jd3yhj.cloudfront.net/mpkgr-production-88d34455/qynmiz/NEO/B2/18ICSE07P06S04_Bell_Jar_Experiment/dash/h264.mpd,J8A_r_GHSFe9nJbvXfAaLg,114.680000305176,18ICSE07P06S04_Bell_Jar_Experiment,1639202166,1639202184,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJkYXNoX2RhdGEiOnsia2V5X2lkIjoiSjhBX3JfR0hTRmU5bkpidlhmQWFMZyIsInZpZGVvX3VybCI6Imh0dHBzOi8vZDI3eWZldzNqZDN5aGouY2xvdWRmcm9udC5uZXQvbXBrZ3ItcHJvZHVjdGlvbi04OGQzNDQ1NS9xeW5taXovTkVPL0IyLzE4SUNTRTA3UDA2UzA0X0JlbGxfSmFyX0V4cGVyaW1lbnQvZGFzaC9oMjY0Lm1wZCJ9LCJobHNfZGF0YSI6eyJrZXlfaWQiOiIzNllyQ211a2JNc1Naa2J2RmR0OFR3IiwidmlkZW9fdXJsIjoiaHR0cHM6Ly9kMjd5ZmV3M2pkM3loai5jbG91ZGZyb250Lm5ldC9tcGtnci1wcm9kdWN0aW9uLTg4ZDM0NDU1L3F5bm1pei9ORU8vQjIvMThJQ1NFMDdQMDZTMDRfQmVsbF9KYXJfRXhwZXJpbWVudC9obHMvaDI2NC5tM3U4In0sImV4cCI6MTY2MDcyODg0MywiaXNzIjoidHV0b3JfcGx1cyIsImlhdCI6MTY2MDcyMTY0M30.rsYvg1JDeZFWnVktwgvhvmiTgrA8MZVhy0JEFjsXzU4
